,Bounding Box,Latitude,Longitude,Turbidity,Hue Angle,Rhow 865
245,mys_1,-3.3500838,17.740477,226.83868408203125,27.173191,0.06801816
246,mys_1,-3.3499937,17.740387,225.88868713378906,27.1735,0.067787364
247,mys_1,-3.3499036,17.740297,223.995361328125,27.175426,0.06755561
248,mys_1,-3.3498135,17.740208,221.80462646484375,27.173155,0.06732479
249,mys_1,-3.3497233,17.740116,221.492431640625,27.177881,0.06680493
250,mys_1,-3.3497236,17.740026,219.938232421875,27.184029,0.06697835
251,mys_1,-3.3496335,17.739937,219.62661743164062,27.174082,0.06680493
252,mys_1,-3.3495433,17.739847,219.62525939941406,27.16847,0.06686252
253,mys_1,-3.3494532,17.739756,219.62525939941406,27.16847,0.06686215
254,mys_1,-3.349363,17.739666,220.55429077148438,27.16342,0.06680418
255,mys_1,-3.349273,17.739576,221.80133056640625,27.163088,0.06680429
256,mys_1,-3.3491828,17.739485,224.3065185546875,27.16572,0.06715091
257,mys_1,-3.3490927,17.739395,224.30935668945312,27.16572,0.06744029
258,mys_1,-3.349093,17.739305,224.94020080566406,27.16572,0.06755588
259,mys_1,-3.3490932,17.739216,226.20175170898438,27.163815,0.06772873
260,mys_1,-3.349003,17.739126,225.56796264648438,27.166925,0.06796005
261,mys_1,-3.348913,17.739035,225.88418579101562,27.167885,0.06801784
262,mys_1,-3.3488228,17.738945,227.14981079101562,27.164886,0.0680758
263,mys_1,-3.3487327,17.738855,227.4673309326172,27.165394,0.06813321
264,mys_1,-3.3486426,17.738766,227.15036010742188,27.16452,0.06807596
265,mys_1,-3.3485525,17.738674,227.46929931640625,27.172472,0.06807558
266,mys_1,-3.3484623,17.738585,229.05972290039062,27.165762,0.06807558
267,mys_1,-3.3483725,17.738495,229.69949340820312,27.1637,0.068364285
268,mys_1,-3.3482823,17.738403,229.37928771972656,27.161684,0.06853689
269,mys_1,-3.3481922,17.738314,230.01828002929688,27.164413,0.068363905
270,mys_1,-3.3481925,17.738224,229.6975555419922,27.159554,0.06813316
271,mys_1,-3.3481023,17.738134,227.78335571289062,27.165031,0.06819112
272,mys_1,-3.3480122,17.738045,227.1475830078125,27.162796,0.06859483
273,mys_1,-3.347922,17.737953,228.41848754882812,27.16652,0.06865261
274,mys_1,-3.347832,17.737864,227.14617919921875,27.164268,0.06865261
275,mys_1,-3.3478322,17.737774,228.09823608398438,27.164268,0.06865261
276,mys_1,-3.3478324,17.737684,227.1448211669922,27.166292,0.068652235
277,mys_1,-3.3477423,17.737593,227.46041870117188,27.166292,0.0686524
278,mys_1,-3.3476522,17.737503,228.09823608398438,27.162777,0.06888329
279,mys_1,-3.347562,17.737413,228.4182891845703,27.159801,0.06888329
280,mys_1,-3.3475623,17.737324,229.05667114257812,27.16016,0.06888329
281,mys_1,-3.3475626,17.737234,229.3748779296875,27.162777,0.068883464
282,mys_1,-3.3475628,17.737143,229.3748779296875,27.160301,0.068652526
283,mys_1,-3.3474727,17.737053,229.37872314453125,27.161407,0.068652526
284,mys_1,-3.3473825,17.736963,229.69699096679688,27.16526,0.06888363
285,mys_1,-3.3472924,17.736874,228.09849548339844,27.16835,0.06888363
286,mys_1,-3.3472927,17.736782,228.73631286621094,27.168001,0.06888363
287,mys_1,-3.347293,17.736692,230.0145721435547,27.16835,0.068883255
288,mys_1,-3.3472028,17.736603,232.26889038085938,27.170732,0.0689414
289,mys_1,-3.3471127,17.736513,233.2345733642578,27.169304,0.06951903
290,mys_1,-3.3471131,17.736423,233.2345733642578,27.172407,0.069576785
291,mys_1,-3.3471134,17.736332,233.24029541015625,27.170732,0.06969231
292,mys_1,-3.3470232,17.736242,234.86215209960938,27.167692,0.06992297
293,mys_1,-3.3469331,17.736153,237.80490112304688,27.170393,0.0704431
294,mys_1,-3.346843,17.736063,238.13467407226562,27.177359,0.07090464
295,mys_1,-3.3468432,17.735973,239.1230926513672,27.174274,0.07096276
296,mys_1,-3.3468435,17.735882,240.44822692871094,27.175817,0.071020335
297,mys_1,-3.3467534,17.735792,240.44822692871094,27.175817,0.07159783
298,mys_1,-3.3466632,17.735703,241.1122589111328,27.17051,0.0725794
299,mys_1,-3.346573,17.735613,242.11038208007812,27.169584,0.07338674
300,mys_1,-3.346483,17.735521,241.44357299804688,27.167221,0.073501915
301,mys_1,-3.3464832,17.735432,244.45343017578125,27.167221,0.07367523
302,mys_1,-3.346393,17.735342,247.15113830566406,27.163408,0.07367523
303,mys_1,-3.3463933,17.735252,248.17184448242188,27.1627,0.07384901
304,mys_1,-3.3463032,17.73516,246.81317138671875,27.161388,0.07373346
305,mys_1,-3.3462129,17.73516,245.79417419433594,27.162924,0.073444225
306,mys_1,-3.3461227,17.735071,246.47520446777344,27.175735,0.073501915
307,mys_1,-3.3460326,17.734982,247.15170288085938,27.18598,0.07378981
308,mys_1,-3.3459425,17.73489,247.149658203125,27.176207,0.07378981
309,mys_1,-3.3458521,17.73489,246.47312927246094,27.16845,0.07344419
310,mys_1,-3.345762,17.7348,249.52719116210938,27.177582,0.07402095
311,mys_1,-3.345672,17.73471,251.58428955078125,27.185688,0.07425149
312,mys_1,-3.3455818,17.734621,252.6186065673828,27.193897,0.074424855
313,mys_1,-3.3454914,17.73462,254.34381103515625,27.185688,0.074424855
314,mys_1,-3.3454013,17.73453,254.69332885742188,27.18374,0.07459773
315,mys_1,-3.3453112,17.73444,256.0830078125,27.18522,0.07488553
316,mys_1,-3.345221,17.73435,258.8878173828125,27.18234,0.07523123
317,mys_1,-3.3451307,17.734348,258.88134765625,27.178131,0.07523139
318,mys_1,-3.3450406,17.734259,259.23565673828125,27.176455,0.07528885
319,mys_1,-3.3449504,17.734169,259.5857238769531,27.177053,0.07540418
320,mys_1,-3.3448603,17.73408,259.5906677246094,27.187151,0.07546223
321,mys_1,-3.3447702,17.733988,259.5906677246094,27.190292,0.07563484
322,mys_1,-3.34468,17.733898,259.5885009765625,27.195383,0.07586564
323,mys_1,-3.3445902,17.733809,259.5869445800781,27.200953,0.076557085
324,mys_1,-3.3445,17.733719,260.64508056640625,27.19054,0.076557085
325,mys_1,-3.34441,17.733627,262.41650390625,27.194702,0.07655725
326,mys_1,-3.3443198,17.733538,262.7747497558594,27.190527,0.07678723
327,mys_1,-3.3442297,17.733448,264.55859375,27.198183,0.077479035
328,mys_1,-3.3441396,17.733356,266.3514709472656,27.205772,0.077767186
329,mys_1,-3.3440495,17.733267,267.43353271484375,27.203516,0.077997506
330,mys_1,-3.3439593,17.733177,267.4364013671875,27.188173,0.07799766
331,mys_1,-3.3438692,17.733088,269.6072692871094,27.183762,0.07822776
332,mys_1,-3.343779,17.732996,271.0656433105469,27.182278,0.07857385
333,mys_1,-3.3436887,17.732996,270.3363037109375,27.182278,0.07845786
334,mys_1,-3.3435986,17.732906,272.5274353027344,27.203789,0.07845786
335,mys_1,-3.3435082,17.732906,272.5274353027344,27.207245,0.07828426
336,mys_1,-3.3434181,17.732817,273.2646484375,27.207884,0.07828426
337,mys_1,-3.343328,17.732725,274.7397155761719,27.222136,0.07828443
338,mys_1,-3.3432379,17.732635,274.7397155761719,27.227423,0.07914874
339,mys_1,-3.3431475,17.732635,273.6336669921875,27.240208,0.07926394
340,mys_1,-3.3430574,17.732546,274.36822509765625,27.24671,0.07937915
341,mys_1,-3.3429673,17.732454,274.368896484375,27.257677,0.07926394
342,mys_1,-3.3428771,17.732365,273.9967956542969,27.24671,0.07966692
343,mys_1,-3.342787,17.732275,275.4728698730469,27.261189,0.07960911
344,mys_1,-3.3426967,17.732275,274.7364501953125,27.266079,0.07960911
345,mys_1,-3.3426065,17.732183,274.7341613769531,27.266079,0.07960911
346,mys_1,-3.3425164,17.732094,275.4728698730469,27.268456,0.07943648
347,mys_1,-3.3424263,17.732004,276.2164611816406,27.271276,0.07909086
348,mys_1,-3.342336,17.732004,274.7325439453125,27.240143,0.07891789
349,mys_1,-3.3422458,17.731913,274.7325439453125,27.230667,0.07891789
350,mys_1,-3.3421557,17.731823,274.7296447753906,27.214588,0.07868705
351,mys_1,-3.3420656,17.731733,272.52264404296875,27.20045,0.0788597
352,mys_1,-3.3419755,17.731644,272.518798828125,27.192911,0.07903236
353,mys_1,-3.3418853,17.731552,272.51947021484375,27.187752,0.07891694
354,mys_1,-3.341795,17.731552,270.6881103515625,27.18144,0.07880152
355,mys_1,-3.3417048,17.731462,269.9619140625,27.18025,0.07891689
356,mys_1,-3.3416147,17.731373,270.69012451171875,27.178282,0.0786863
357,mys_1,-3.3415246,17.731281,270.69012451171875,27.17817,0.07862885
358,mys_1,-3.3414342,17.731281,269.95361328125,27.170635,0.07816845
359,mys_1,-3.3413439,17.731281,268.14276123046875,27.166431,0.0777062
360,mys_1,-3.3412538,17.731192,269.58941650390625,27.166065,0.07747589
361,mys_1,-3.3411636,17.731102,269.22607421875,27.1631,0.0771308
