,Bounding Box,Latitude,Longitude,Turbidity,Hue Angle
12555,ldr_2,-8.79293441772461,20.509578704833984,4995.13330078125,29.121837615966797
12556,ldr_2,-8.79293441772461,20.50967025756836,4995.1669921875,29.734092712402344
12557,ldr_2,-8.79284381866455,20.509761810302734,7001.5498046875,29.591922760009766
12558,ldr_2,-8.792754173278809,20.50985336303711,9007.958984375,29.479473114013672
12559,ldr_2,-8.79266357421875,20.50994300842285,8040.1875,30.073177337646484
12560,ldr_2,-8.792572975158691,20.510034561157227,7072.4052734375,30.4345760345459
12561,ldr_2,-8.79248332977295,20.5101261138916,6813.5791015625,29.386669158935547
12562,ldr_2,-8.79248332977295,20.510215759277344,5538.931640625,29.69089698791504
12563,ldr_2,-8.79248332977295,20.51030731201172,5425.4326171875,29.32491683959961
12564,ldr_2,-8.79248332977295,20.510398864746094,5425.46240234375,29.737770080566406
12565,ldr_2,-8.79248332977295,20.510488510131836,3863.939453125,29.827987670898438
12566,ldr_2,-8.79248332977295,20.51058006286621,3183.67041015625,30.001140594482422
12567,ldr_2,-8.79239273071289,20.510671615600586,4032.16259765625,29.333576202392578
12568,ldr_2,-8.792303085327148,20.51076316833496,3192.2568359375,28.416107177734375
12569,ldr_2,-8.792303085327148,20.510852813720703,4443.4404296875,28.23350715637207
12570,ldr_2,-8.792303085327148,20.510944366455078,4887.064453125,28.318716049194336
12571,ldr_2,-8.792303085327148,20.511035919189453,4962.1904296875,29.94397735595703
12572,ldr_2,-8.792303085327148,20.511125564575195,4469.27978515625,31.17169189453125
12573,ldr_2,-8.792213439941406,20.51121711730957,6808.80810546875,30.096893310546875
12574,ldr_2,-8.792122840881348,20.511308670043945,8580.3515625,29.535110473632812
12575,ldr_2,-8.792032241821289,20.51140022277832,,29.611228942871094
12576,ldr_2,-8.79194164276123,20.511489868164062,9317.263671875,29.856922149658203
12577,ldr_2,-8.791851997375488,20.511581420898438,9317.3095703125,30.3250732421875
12578,ldr_2,-8.79176139831543,20.511581420898438,9317.2412109375,29.87030792236328
12579,ldr_2,-8.791670799255371,20.511581420898438,,29.091487884521484
12580,ldr_2,-8.791580200195312,20.511581420898438,,29.11716651916504
12581,ldr_2,-8.791489601135254,20.511581420898438,,29.248655319213867
12582,ldr_2,-8.791399002075195,20.511581420898438,9897.6513671875,29.803102493286133
12583,ldr_2,-8.791309356689453,20.511581420898438,9897.57421875,30.179954528808594
12584,ldr_2,-8.791218757629395,20.511581420898438,9897.498046875,30.027164459228516
12585,ldr_2,-8.791128158569336,20.511581420898438,,29.85501480102539
12586,ldr_2,-8.791037559509277,20.511491775512695,,29.26313591003418
12587,ldr_2,-8.790946960449219,20.511491775512695,,29.605876922607422
12588,ldr_2,-8.79085636138916,20.511491775512695,,29.98316192626953
12589,ldr_2,-8.790765762329102,20.51140022277832,,30.183040618896484
12590,ldr_2,-8.790675163269043,20.51140022277832,7237.59716796875,30.169292449951172
12591,ldr_2,-8.7905855178833,20.51140022277832,7237.5517578125,30.483795166015625
12592,ldr_2,-8.790494918823242,20.511402130126953,7237.505859375,29.96167755126953
12593,ldr_2,-8.790404319763184,20.511402130126953,,29.47313690185547
12594,ldr_2,-8.790313720703125,20.511491775512695,,30.275333404541016
12595,ldr_2,-8.790223121643066,20.511491775512695,,30.68029022216797
12596,ldr_2,-8.790133476257324,20.511491775512695,,30.801523208618164
12597,ldr_2,-8.790042877197266,20.51158332824707,,30.07455825805664
12598,ldr_2,-8.790042877197266,20.51158332824707,,30.07455825805664
12599,ldr_2,-8.789952278137207,20.51158332824707,7349.15625,30.12493133544922
12600,ldr_2,-8.789952278137207,20.51158332824707,7349.15625,30.12493133544922
12601,ldr_2,-8.789861679077148,20.511493682861328,8348.85546875,30.589637756347656
12602,ldr_2,-8.78977108001709,20.511402130126953,4038.3623046875,29.6830997467041
12603,ldr_2,-8.78977108001709,20.511310577392578,3987.451171875,31.060148239135742
12604,ldr_2,-8.78977108001709,20.511220932006836,4035.57666015625,31.09227752685547
12605,ldr_2,-8.78977108001709,20.51112937927246,5225.9228515625,30.547706604003906
12606,ldr_2,-8.78977108001709,20.511037826538086,4737.66552734375,30.424022674560547
12607,ldr_2,-8.789860725402832,20.510948181152344,4737.6552734375,29.943466186523438
12608,ldr_2,-8.789860725402832,20.51085662841797,5218.60986328125,28.687740325927734
12609,ldr_2,-8.78995132446289,20.510765075683594,6249.8115234375,29.25870704650879
12610,ldr_2,-8.78995132446289,20.51067543029785,5699.53857421875,30.115291595458984
12611,ldr_2,-8.790040969848633,20.510583877563477,5488.30126953125,30.264774322509766
12612,ldr_2,-8.790040969848633,20.5104923248291,5488.26318359375,29.00604248046875
12613,ldr_2,-8.790040969848633,20.510400772094727,,27.71013832092285
12614,ldr_2,-8.790040969848633,20.510311126708984,,27.310392379760742
12615,ldr_2,-8.789950370788574,20.51021957397461,,27.56926918029785
12616,ldr_2,-8.789859771728516,20.510129928588867,,27.837543487548828
12617,ldr_2,-8.789769172668457,20.510038375854492,7784.86669921875,29.634963989257812
12618,ldr_2,-8.789678573608398,20.510038375854492,7784.814453125,31.007429122924805
12619,ldr_2,-8.78958797454834,20.510038375854492,7731.38671875,30.245376586914062
12620,ldr_2,-8.789498329162598,20.510038375854492,7677.978515625,30.29867172241211
12621,ldr_2,-8.789407730102539,20.50994873046875,7677.85791015625,29.667512893676758
12622,ldr_2,-8.78931713104248,20.50994873046875,,29.667512893676758
12623,ldr_2,-8.789226531982422,20.50994873046875,,29.414203643798828
12624,ldr_2,-8.789135932922363,20.50994873046875,,28.612442016601562
12625,ldr_2,-8.789045333862305,20.510038375854492,,30.18532943725586
12626,ldr_2,-8.788955688476562,20.510129928588867,7431.03369140625,30.549808502197266
12627,ldr_2,-8.788955688476562,20.510129928588867,7431.03369140625,30.549808502197266
12628,ldr_2,-8.788865089416504,20.510129928588867,5596.34375,30.549808502197266
12629,ldr_2,-8.788865089416504,20.510129928588867,5596.34375,30.549808502197266
12630,ldr_2,-8.788774490356445,20.510040283203125,,29.902067184448242
12631,ldr_2,-8.788683891296387,20.510040283203125,,29.499691009521484
12632,ldr_2,-8.788593292236328,20.510040283203125,,29.499691009521484
12633,ldr_2,-8.78850269317627,20.510040283203125,4838.197265625,29.591703414916992
12634,ldr_2,-8.788413047790527,20.510040283203125,4838.17626953125,29.511497497558594
12635,ldr_2,-8.788322448730469,20.50994873046875,4838.12158203125,29.555126190185547
12636,ldr_2,-8.78823184967041,20.509859085083008,9438.837890625,29.21167755126953
12637,ldr_2,-8.788141250610352,20.509767532348633,8376.7705078125,29.692882537841797
12638,ldr_2,-8.788050651550293,20.509675979614258,,30.101686477661133
12639,ldr_2,-8.787960052490234,20.50967788696289,,30.45241928100586
12640,ldr_2,-8.787869453430176,20.509586334228516,,29.680038452148438
12641,ldr_2,-8.787778854370117,20.509586334228516,,29.754703521728516
12642,ldr_2,-8.787688255310059,20.50967788696289,,30.107364654541016
12643,ldr_2,-8.787598609924316,20.509767532348633,4984.046875,30.5446720123291
12644,ldr_2,-8.787508010864258,20.509859085083008,4984.05859375,31.54068374633789
12645,ldr_2,-8.7874174118042,20.509950637817383,2958.748291015625,31.505081176757812
12646,ldr_2,-8.78732681274414,20.509950637817383,2958.73828125,31.198047637939453
12647,ldr_2,-8.787236213684082,20.509950637817383,3859.2236328125,29.990476608276367
12648,ldr_3,-8.78714656829834,20.509950637817383,4453.90234375,28.603343963623047
12649,ldr_3,-8.787055969238281,20.510042190551758,4278.8408203125,27.59426498413086
12650,ldr_3,-8.786965370178223,20.510042190551758,,
12651,ldr_3,-8.786874771118164,20.510133743286133,,
12652,ldr_3,-8.786785125732422,20.510223388671875,,
12653,ldr_3,-8.786694526672363,20.510223388671875,,
12654,ldr_3,-8.786603927612305,20.51031494140625,10.550649642944336,31.004865646362305
12655,ldr_3,-8.786603927612305,20.51031494140625,10.550649642944336,31.004865646362305
12656,ldr_3,-8.786603927612305,20.510406494140625,10.36135482788086,31.004865646362305
12657,ldr_3,-8.786513328552246,20.510498046875,9.944524765014648,32.60456848144531
12658,ldr_3,-8.786423683166504,20.510498046875,10.554304122924805,32.9803352355957
12659,ldr_3,-8.786333084106445,20.510498046875,11.071941375732422,33.356101989746094
12660,ldr_3,-8.786242485046387,20.510406494140625,,
12661,ldr_3,-8.786151885986328,20.510406494140625,,
12662,ldr_3,-8.78606128692627,20.510406494140625,,
12663,ldr_3,-8.785970687866211,20.510316848754883,8798.1357421875,30.39873504638672
12664,ldr_3,-8.785880088806152,20.510316848754883,8798.2265625,30.577198028564453
12665,ldr_3,-8.785880088806152,20.510316848754883,8798.2265625,30.577198028564453
12666,ldr_3,-8.785789489746094,20.510316848754883,6783.15673828125,30.75566291809082
12667,ldr_3,-8.785699844360352,20.510406494140625,4768.00244140625,31.519573211669922
12668,ldr_3,-8.785699844360352,20.510406494140625,4768.00244140625,31.519573211669922
12669,ldr_3,-8.785609245300293,20.510316848754883,5951.46875,30.7503719329834
12670,ldr_3,-8.785518646240234,20.510225296020508,5951.46875,31.360370635986328
12671,ldr_3,-8.785428047180176,20.510135650634766,5951.46875,30.4444580078125
12672,ldr_3,-8.785337448120117,20.51004409790039,9971.1640625,30.774240493774414
12673,ldr_3,-8.785246849060059,20.509952545166016,9805.423828125,29.866300582885742
12674,ldr_3,-8.78515625,20.509952545166016,9639.6982421875,29.507469177246094
12675,ldr_3,-8.785065650939941,20.50995445251465,8983.0146484375,29.72614097595215
12676,ldr_3,-8.7849760055542,20.51004409790039,,30.7490291595459
12677,ldr_3,-8.78488540649414,20.510135650634766,7233.61279296875,30.095075607299805
12678,ldr_3,-8.784794807434082,20.51022720336914,,29.529754638671875
12679,ldr_3,-8.784704208374023,20.510316848754883,5929.6484375,29.515195846557617
12680,ldr_3,-8.78470516204834,20.510408401489258,7281.6904296875,29.515195846557617
12681,ldr_3,-8.78470516204834,20.510499954223633,7674.31787109375,29.972515106201172
12682,ldr_3,-8.78470516204834,20.510589599609375,8321.3779296875,30.17406463623047
12683,ldr_3,-8.78470516204834,20.51068115234375,6505.162109375,29.99962043762207
12684,ldr_3,-8.78470516204834,20.510772705078125,3961.752685546875,30.87213706970215
12685,ldr_3,-8.784614562988281,20.5108642578125,6189.5341796875,30.077701568603516
12686,ldr_3,-8.784614562988281,20.510953903198242,7043.07373046875,30.000877380371094
12687,ldr_3,-8.784524917602539,20.511045455932617,7740.6904296875,30.001508712768555
12688,ldr_3,-8.784524917602539,20.511137008666992,8438.30859375,29.79663848876953
12689,ldr_3,-8.78443431854248,20.511226654052734,7162.78515625,30.00647735595703
12690,ldr_3,-8.78443431854248,20.51131820678711,7162.78515625,30.317747116088867
12691,ldr_3,-8.784343719482422,20.511409759521484,7162.79931640625,29.088964462280273
12692,ldr_3,-8.78425407409668,20.511409759521484,,27.922500610351562
12693,ldr_3,-8.78425407409668,20.51150131225586,,27.98493194580078
12694,ldr_3,-8.784163475036621,20.5115909576416,,27.842269897460938
12695,ldr_3,-8.784163475036621,20.511682510375977,,
12696,ldr_3,-8.784072875976562,20.51177406311035,3941.020263671875,27.633750915527344
12697,ldr_3,-8.784072875976562,20.51177406311035,3941.020263671875,27.633750915527344
12698,ldr_3,-8.78398323059082,20.51177406311035,3941.04443359375,27.784378051757812
12699,ldr_3,-8.783892631530762,20.511863708496094,,27.672607421875
12700,ldr_3,-8.783802032470703,20.511865615844727,,27.646982192993164
12701,ldr_3,-8.783711433410645,20.51195526123047,6305.1630859375,28.797103881835938
12702,ldr_3,-8.783620834350586,20.51195526123047,7534.6005859375,29.179628372192383
12703,ldr_3,-8.783531188964844,20.512046813964844,8764.0380859375,29.5242919921875
12704,ldr_3,-8.783440589904785,20.51213836669922,8764.0380859375,30.080135345458984
12705,ldr_3,-8.783349990844727,20.51222801208496,,30.701967239379883
12706,ldr_3,-8.783440589904785,20.512319564819336,,30.390972137451172
12707,ldr_3,-8.783531188964844,20.51241111755371,,30.288494110107422
12708,ldr_3,-8.783621788024902,20.51241111755371,8802.1103515625,30.686664581298828
12709,ldr_3,-8.783712387084961,20.512500762939453,8010.259765625,30.39948081970215
12710,ldr_3,-8.78380298614502,20.512592315673828,8310.662109375,30.378536224365234
12711,ldr_3,-8.783893585205078,20.512592315673828,9402.9375,29.435741424560547
12712,ldr_3,-8.783984184265137,20.51268196105957,5740.1845703125,30.251384735107422
12713,ldr_3,-8.783984184265137,20.512773513793945,2077.412109375,31.07867431640625
12714,ldr_3,-8.783984184265137,20.51286506652832,3107.476318359375,29.05304527282715
12715,ldr_3,-8.783984184265137,20.512954711914062,4137.53271484375,28.324542999267578
12716,ldr_3,-8.783984184265137,20.513046264648438,4137.525390625,28.464061737060547
12717,ldr_3,-8.783984184265137,20.513137817382812,4061.21533203125,29.08503532409668
12718,ldr_3,-8.783985137939453,20.513227462768555,4061.2099609375,28.42302894592285
12719,ldr_3,-8.784075736999512,20.51331901550293,1828.595458984375,28.82079315185547
12720,ldr_3,-8.78416633605957,20.513410568237305,3965.175048828125,28.578508377075195
12721,ldr_3,-8.784255981445312,20.513500213623047,3965.169921875,28.80266571044922
12722,ldr_3,-8.784346580505371,20.513591766357422,4291.0517578125,28.155059814453125
12723,ldr_3,-8.78443717956543,20.513681411743164,5121.3486328125,29.30170440673828
12724,ldr_3,-8.784527778625488,20.51377296447754,3539.429931640625,29.354530334472656
12725,ldr_3,-8.784618377685547,20.513864517211914,,29.311174392700195
12726,ldr_3,-8.784618377685547,20.513954162597656,6620.10986328125,29.53545379638672
12727,ldr_3,-8.784619331359863,20.51404571533203,6620.10986328125,29.67247772216797
12728,ldr_3,-8.784528732299805,20.514137268066406,6620.12255859375,28.54497528076172
12729,ldr_3,-8.784528732299805,20.51422691345215,,29.190412521362305
12730,ldr_3,-8.784438133239746,20.514318466186523,,29.317861557006836
12731,ldr_3,-8.784438133239746,20.5144100189209,,29.741411209106445
12732,ldr_3,-8.784348487854004,20.514501571655273,7511.18017578125,29.46820831298828
12733,ldr_3,-8.784257888793945,20.514501571655273,7511.18896484375,29.639373779296875
12734,ldr_3,-8.784167289733887,20.514501571655273,6452.408203125,29.388582229614258
12735,ldr_3,-8.784076690673828,20.514501571655273,5393.6240234375,29.0919189453125
12736,ldr_3,-8.78398609161377,20.514591217041016,5667.7763671875,30.806385040283203
12737,ldr_3,-8.783896446228027,20.51459312438965,5941.9267578125,30.29540252685547
12738,ldr_3,-8.783805847167969,20.51459312438965,7744.9609375,29.977989196777344
12739,ldr_3,-8.78371524810791,20.51459312438965,9548.005859375,29.87129020690918
12740,ldr_3,-8.783624649047852,20.51459312438965,8463.626953125,29.138917922973633
12741,ldr_3,-8.783534049987793,20.51459312438965,7379.2568359375,28.892398834228516
12742,ldr_3,-8.783443450927734,20.51459312438965,7781.5556640625,28.876211166381836
12743,ldr_3,-8.783353805541992,20.514684677124023,8183.861328125,30.13437271118164
12744,ldr_3,-8.783263206481934,20.514684677124023,8522.64453125,30.01275062561035
12745,ldr_3,-8.783172607421875,20.514774322509766,8861.435546875,29.460834503173828
12746,ldr_3,-8.783082008361816,20.51486587524414,7491.43359375,30.01968002319336
12747,ldr_3,-8.782992362976074,20.514957427978516,5517.81005859375,29.917240142822266
12748,ldr_3,-8.782901763916016,20.51504898071289,5806.68115234375,29.20702362060547
12749,ldr_3,-8.782811164855957,20.515138626098633,4193.421875,29.29066276550293
12750,ldr_3,-8.782720565795898,20.515230178833008,5900.013671875,28.600852966308594
12751,ldr_3,-8.782721519470215,20.515321731567383,7606.6005859375,28.451696395874023
12752,ldr_3,-8.782630920410156,20.515411376953125,6232.31298828125,28.741037368774414
12753,ldr_3,-8.782540321350098,20.5155029296875,6232.3193359375,28.730369567871094
12754,ldr_3,-8.782449722290039,20.5155029296875,9.408068656921387,27.527996063232422
12755,ldr_3,-8.782360076904297,20.515594482421875,3096.53125,27.30705451965332
12756,ldr_3,-8.782269477844238,20.51568603515625,,27.724510192871094
12757,ldr_3,-8.78217887878418,20.515775680541992,5595.57177734375,27.661699295043945
12758,ldr_3,-8.782088279724121,20.515867233276367,17.999805450439453,27.283538818359375
12759,ldr_3,-8.781998634338379,20.515958786010742,4331.62744140625,27.427080154418945
12760,ldr_3,-8.78190803527832,20.516050338745117,,27.74944305419922
12761,ldr_3,-8.78190803527832,20.51613998413086,4270.6611328125,29.148113250732422
12762,ldr_3,-8.78190803527832,20.516231536865234,4270.66015625,30.21826171875
12763,ldr_3,-8.781818389892578,20.51632308959961,5209.55615234375,28.650043487548828
12764,ldr_3,-8.781818389892578,20.51641273498535,5962.462890625,28.46582794189453
12765,ldr_3,-8.781818389892578,20.516504287719727,5072.541015625,28.46582794189453
12766,ldr_3,-8.781818389892578,20.5165958404541,4633.8017578125,29.538311004638672
12767,ldr_3,-8.781818389892578,20.516685485839844,4633.7939453125,29.59228515625
12768,ldr_3,-8.781818389892578,20.51677703857422,5411.60498046875,29.59228515625
12769,ldr_3,-8.781818389892578,20.516868591308594,5787.5322265625,28.595046997070312
12770,ldr_3,-8.781908988952637,20.516958236694336,4725.498046875,28.421340942382812
12771,ldr_3,-8.781819343566895,20.51704978942871,4725.50048828125,29.313533782958984
12772,ldr_3,-8.781819343566895,20.517141342163086,4020.8544921875,29.55314826965332
12773,ldr_3,-8.781819343566895,20.517230987548828,4135.853515625,29.31989097595215
12774,ldr_3,-8.781819343566895,20.517322540283203,4250.85205078125,29.176677703857422
12775,ldr_3,-8.781819343566895,20.517414093017578,4140.923828125,29.350811004638672
12776,ldr_3,-8.781819343566895,20.51750373840332,4030.99853515625,29.466266632080078
12777,ldr_3,-8.781819343566895,20.517595291137695,4141.7216796875,29.394500732421875
12778,ldr_3,-8.781819343566895,20.51768684387207,4252.44140625,29.36456871032715
12779,ldr_3,-8.781729698181152,20.517776489257812,5620.72265625,29.181011199951172
12780,ldr_3,-8.781729698181152,20.517868041992188,6989.0078125,29.16541290283203
12781,ldr_3,-8.781639099121094,20.517959594726562,6989.01904296875,29.11089324951172
12782,ldr_3,-8.781639099121094,20.518051147460938,6904.619140625,29.502395629882812
12783,ldr_3,-8.781548500061035,20.51814079284668,7829.412109375,29.851383209228516
12784,ldr_3,-8.781458854675293,20.518232345581055,8754.20703125,29.500598907470703
12785,ldr_3,-8.781368255615234,20.51832389831543,6672.4677734375,29.241762161254883
12786,ldr_3,-8.781368255615234,20.518413543701172,6672.47509765625,29.8360652923584
12787,ldr_3,-8.781277656555176,20.518505096435547,6717.9658203125,29.990097045898438
12788,ldr_3,-8.781278610229492,20.518596649169922,6763.462890625,29.536277770996094
12789,ldr_3,-8.781188011169434,20.518688201904297,6763.47265625,28.739999771118164
12790,ldr_3,-8.781097412109375,20.51877784729004,,29.399757385253906
12791,ldr_3,-8.781006813049316,20.518869400024414,,29.97917938232422
12792,ldr_3,-8.780917167663574,20.51896095275879,,29.850122451782227
12793,ldr_3,-8.780826568603516,20.51896095275879,,29.871158599853516
12794,ldr_3,-8.780735969543457,20.51896095275879,,30.001705169677734
12795,ldr_3,-8.780645370483398,20.51896095275879,,30.093076705932617
12796,ldr_3,-8.78055477142334,20.51896095275879,,29.852596282958984
12797,ldr_3,-8.780464172363281,20.518869400024414,5533.71484375,29.379470825195312
12798,ldr_3,-8.780374526977539,20.51896095275879,7025.58984375,30.414182662963867
12799,ldr_3,-8.78028392791748,20.519052505493164,7025.59765625,29.765214920043945
12800,ldr_3,-8.780193328857422,20.519052505493164,3796.5576171875,29.681190490722656
12801,ldr_3,-8.780102729797363,20.519052505493164,3397.89794921875,29.61334800720215
12802,ldr_3,-8.780102729797363,20.519052505493164,3397.89794921875,29.61334800720215
12803,ldr_3,-8.780012130737305,20.51914405822754,702.085693359375,28.660152435302734
12804,ldr_3,-8.780012130737305,20.51914405822754,702.085693359375,28.660152435302734
12805,ldr_3,-8.779922485351562,20.51923370361328,8.33755874633789,35.087677001953125
12806,ldr_3,-8.779922485351562,20.519325256347656,847.2955932617188,29.832000732421875
12807,ldr_3,-8.779922485351562,20.51941680908203,5288.9814453125,28.297096252441406
12808,ldr_3,-8.779922485351562,20.519506454467773,6145.6103515625,29.01156234741211
12809,ldr_3,-8.779831886291504,20.51959800720215,6145.6142578125,27.939422607421875
12810,ldr_3,-8.779742240905762,20.519689559936523,11.940078735351562,28.55479621887207
12811,ldr_3,-8.779742240905762,20.5197811126709,11.964903831481934,28.012889862060547
12812,ldr_3,-8.779742240905762,20.51987075805664,,27.844280242919922
12813,ldr_3,-8.779651641845703,20.519962310791016,,27.262983322143555
12814,ldr_3,-8.779561042785645,20.52005386352539,,28.330549240112305
12815,ldr_3,-8.779471397399902,20.52005386352539,,27.883106231689453
12816,ldr_3,-8.779380798339844,20.520143508911133,8604.1162109375,28.15533447265625
12817,ldr_3,-8.779290199279785,20.520145416259766,7700.0146484375,27.647764205932617
12818,ldr_3,-8.779199600219727,20.520145416259766,16.063222885131836,27.47359848022461
12819,ldr_3,-8.779109001159668,20.520145416259766,12.791358947753906,28.515310287475586
12820,ldr_3,-8.779019355773926,20.520145416259766,12.574708938598633,27.949338912963867
12821,ldr_3,-8.778928756713867,20.520145416259766,14.063154220581055,27.45266342163086
12822,ldr_3,-8.778838157653809,20.520145416259766,14.78005313873291,28.752159118652344
12823,ldr_3,-8.77874755859375,20.52005386352539,,30.04022979736328
12824,ldr_3,-8.77874755859375,20.52005386352539,,30.04022979736328
12825,ldr_3,-8.778656959533691,20.52005386352539,,29.89993667602539
12826,ldr_3,-8.778656959533691,20.52005386352539,,29.89993667602539
12827,ldr_3,-8.778566360473633,20.520145416259766,8446.505859375,30.260623931884766
12828,ldr_3,-8.77847671508789,20.52023696899414,9205.2978515625,30.189414978027344
12829,ldr_3,-8.778386116027832,20.520326614379883,7724.96240234375,29.37676239013672
12830,ldr_3,-8.778386116027832,20.520418167114258,6244.62939453125,29.774036407470703
12831,ldr_3,-8.778295516967773,20.520509719848633,6244.6337890625,29.57782745361328
12832,ldr_3,-8.778205871582031,20.520601272583008,,29.879541397094727
12833,ldr_3,-8.778115272521973,20.52069091796875,8004.9765625,29.4329833984375
12834,ldr_3,-8.778024673461914,20.520782470703125,8004.97998046875,29.248798370361328
12835,ldr_3,-8.777934074401855,20.5208740234375,9002.447265625,29.07540512084961
12836,ldr_3,-8.777935028076172,20.520963668823242,9002.447265625,29.555789947509766
12837,ldr_3,-8.777844429016113,20.521055221557617,7588.4892578125,29.393888473510742
12838,ldr_3,-8.777844429016113,20.521146774291992,6174.5302734375,29.373165130615234
12839,ldr_3,-8.777753829956055,20.521238327026367,7722.04638671875,29.357887268066406
12840,ldr_3,-8.777753829956055,20.52132797241211,9269.58203125,29.45989990234375
12841,ldr_3,-8.777753829956055,20.521419525146484,9269.5869140625,29.630863189697266
12842,ldr_3,-8.777754783630371,20.52151107788086,,29.779605865478516
12843,ldr_3,-8.777664184570312,20.5216007232666,7755.1572265625,29.95614242553711
12844,ldr_3,-8.777664184570312,20.521692276000977,7755.16357421875,29.815650939941406
12845,ldr_3,-8.777664184570312,20.52178382873535,6875.95703125,29.713340759277344
12846,ldr_3,-8.777664184570312,20.521873474121094,5996.74609375,30.074010848999023
12847,ldr_3,-8.777573585510254,20.52196502685547,5996.75,29.231800079345703
12848,ldr_3,-8.77757453918457,20.522056579589844,,29.21856689453125
12849,ldr_3,-8.777483940124512,20.522146224975586,6706.26513671875,29.02115249633789
12850,ldr_3,-8.777483940124512,20.52223777770996,6706.26513671875,29.145706176757812
12851,ldr_3,-8.777393341064453,20.522329330444336,7862.9912109375,29.174345016479492
12852,ldr_3,-8.777393341064453,20.52242088317871,9019.724609375,29.56563949584961
12853,ldr_3,-8.777303695678711,20.522510528564453,9019.7333984375,29.59046745300293
12854,ldr_3,-8.777213096618652,20.522510528564453,,28.987668991088867
12855,ldr_3,-8.777122497558594,20.522602081298828,,29.901723861694336
12856,ldr_3,-8.777031898498535,20.522693634033203,,30.406108856201172
12857,ldr_3,-8.776942253112793,20.522693634033203,,30.473705291748047
12858,ldr_3,-8.776851654052734,20.522693634033203,,29.48277473449707
12859,ldr_3,-8.776761054992676,20.522693634033203,,29.001184463500977
12860,ldr_3,-8.776670455932617,20.522693634033203,,28.421470642089844
12861,ldr_3,-8.776579856872559,20.522785186767578,,29.359939575195312
12862,ldr_3,-8.7764892578125,20.522785186767578,,29.304500579833984
12863,ldr_3,-8.776399612426758,20.522785186767578,,29.304500579833984
12864,ldr_3,-8.7763090133667,20.522785186767578,,29.41460418701172
12865,ldr_3,-8.77621841430664,20.522785186767578,,29.197721481323242
12866,ldr_3,-8.776127815246582,20.522876739501953,4757.94482421875,29.358600616455078
12867,ldr_3,-8.776037216186523,20.522876739501953,6186.98291015625,29.164905548095703
12868,ldr_3,-8.775947570800781,20.522876739501953,7616.02001953125,29.33047866821289
12869,ldr_3,-8.775856971740723,20.522876739501953,8335.8154296875,29.397518157958984
12870,ldr_3,-8.775766372680664,20.522968292236328,9055.6259765625,28.996376037597656
12871,ldr_3,-8.775675773620605,20.52305793762207,2394.839111328125,28.41122055053711
12872,ldr_3,-8.775675773620605,20.52305793762207,2394.839111328125,28.41122055053711
12873,ldr_3,-8.775585174560547,20.522968292236328,,28.824207305908203
12874,ldr_3,-8.775494575500488,20.522968292236328,,28.978961944580078
12875,ldr_3,-8.775404930114746,20.522968292236328,,28.862579345703125
12876,ldr_3,-8.775314331054688,20.522968292236328,,28.769390106201172
12877,ldr_3,-8.775223731994629,20.522968292236328,,28.669780731201172
12878,ldr_3,-8.77513313293457,20.522968292236328,,27.803653717041016
12879,ldr_3,-8.775042533874512,20.523059844970703,7213.822265625,28.51811408996582
12880,ldr_3,-8.774951934814453,20.523059844970703,7213.83056640625,28.274654388427734
12881,ldr_3,-8.774862289428711,20.523059844970703,,28.198287963867188
12882,ldr_3,-8.774771690368652,20.523059844970703,,28.419452667236328
12883,ldr_3,-8.774681091308594,20.523151397705078,,28.8001708984375
12884,ldr_3,-8.774590492248535,20.523151397705078,8360.267578125,28.869951248168945
12885,ldr_3,-8.774499893188477,20.523151397705078,8360.263671875,29.362754821777344
12886,ldr_3,-8.774410247802734,20.523242950439453,7826.0869140625,28.9320125579834
12887,ldr_3,-8.774319648742676,20.523242950439453,8349.5224609375,28.234384536743164
12888,ldr_3,-8.774229049682617,20.523242950439453,8349.52734375,28.008207321166992
12889,ldr_3,-8.774138450622559,20.523332595825195,,28.90363311767578
12890,ldr_3,-8.7740478515625,20.523332595825195,4867.26513671875,29.384292602539062
12891,ldr_3,-8.773957252502441,20.523242950439453,4867.267578125,28.769832611083984
12892,ldr_3,-8.7738676071167,20.523151397705078,4744.24365234375,28.425168991088867
12893,ldr_3,-8.77377700805664,20.523061752319336,4744.2490234375,28.869491577148438
12894,ldr_3,-8.773686408996582,20.523061752319336,4744.25390625,28.659832000732422
12895,ldr_3,-8.773595809936523,20.52297019958496,7972.7373046875,28.36103630065918
12896,ldr_3,-8.773505210876465,20.52297019958496,5441.15625,28.480422973632812
12897,ldr_3,-8.773414611816406,20.52288055419922,2909.579345703125,28.659347534179688
12898,ldr_3,-8.773324012756348,20.522789001464844,8855.923828125,28.1611328125
12899,ldr_3,-8.773233413696289,20.522789001464844,8855.931640625,28.89236831665039
12900,ldr_3,-8.77314281463623,20.522789001464844,7915.5615234375,28.686847686767578
12901,ldr_3,-8.773052215576172,20.522789001464844,6975.1865234375,28.52396011352539
12902,ldr_3,-8.772961616516113,20.5226993560791,6803.931640625,29.106351852416992
12903,ldr_3,-8.772871971130371,20.5226993560791,6632.6806640625,29.046083450317383
12904,ldr_3,-8.772781372070312,20.5226993560791,6354.44873046875,29.361841201782227
12905,ldr_3,-8.772690773010254,20.5226993560791,6076.21826171875,29.5557804107666
12906,ldr_3,-8.772600173950195,20.5226993560791,7208.18408203125,29.819934844970703
